"S/W catalog ID","S/W catalog name","S/W ver.","S/W category","S/W type","License ID","S/W distribution type","Serial No./Product ID","Host name","User ID","Ownership dept.","Use dept.","License name"
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-SAS-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-SAS-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","3.10.100.4565","","Freeware","","Unconfirmed","","TEKR-SAS-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-SAS-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19041.8307","","Freeware","","Unconfirmed","","TEKR-SAS-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-SOO-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-SOO-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-SOO-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19468.8385","","Freeware","","Unconfirmed","","TEKR-SOO-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-SOO-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","3.10.100.4565","","Freeware","","Unconfirmed","","TEKR-SOO-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.18950.8298","","Freeware","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.18950.8298","","Freeware","","Unconfirmed","","TEKR-MJW-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-MJW-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-MJW-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-MJW-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-MJW-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-PYG-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2.4.11211","","Freeware","","Unconfirmed","","TEKR-PYG-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","26.1.0.2","","Freeware","","Unconfirmed","","TEKR-PYG-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-PYG-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.18950.8298","","Freeware","","Unconfirmed","","TEKR-PYG-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","50.25.10151","","Freeware","","Unconfirmed","","TEKR-PYG-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-PYG-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-PYG-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","3.10.100.4565","","Freeware","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19041.8307","","Freeware","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-KBH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.18950.8298","","Freeware","","Unconfirmed","","TEKR-KBH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-KBH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-KBH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-KBH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-LJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.18950.8298","","Freeware","","Unconfirmed","","TEKR-LJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-LJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-LJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-LJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.18950.8298","","Freeware","","Unconfirmed","","TEKR-KJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-KJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-KJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-KJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-KJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-CJC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.18950.8298","","Freeware","","Unconfirmed","","TEKR-CJC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-CJC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-CJC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-CJC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.18950.8298","","Freeware","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-OJM-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-OJM-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-OJM-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.18950.8298","","Freeware","","Unconfirmed","","TEKR-OJM-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-OJM-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-PJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.18950.8298","","Freeware","","Unconfirmed","","TEKR-PJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-PJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-PJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-PJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-SJW-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.18950.8298","","Freeware","","Unconfirmed","","TEKR-SJW-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10705.25772","","Freeware","","Unconfirmed","","TEKR-SJW-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2148.1","","Freeware","","Unconfirmed","","TEKR-SJW-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2208.16.0.2718","","Freeware","","Unconfirmed","","TEKR-SJW-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.11101.30293","","Freeware","","Unconfirmed","","T1764650-06","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19199.8340","","Freeware","","Unconfirmed","","T1764650-06","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2237.26","","Freeware","","Unconfirmed","","T1764650-06","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2242.3.34.0","","Freeware","","Unconfirmed","","T1764650-06","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2.0.10200.8","","Freeware","","Unconfirmed","","T1764650-06","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2.0.10200.8","","Freeware","","Unconfirmed","","T1764650-07","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19199.8340","","Freeware","","Unconfirmed","","T1764650-07","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.11101.30293","","Freeware","","Unconfirmed","","T1764650-07","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2237.26","","Freeware","","Unconfirmed","","T1764650-07","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2242.3.34.0","","Freeware","","Unconfirmed","","T1764650-07","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19199.8340","","Freeware","","Unconfirmed","","T1764650-10","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2242.3.34.0","","Freeware","","Unconfirmed","","T1764650-10","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2.0.10200.8","","Freeware","","Unconfirmed","","T1764650-10","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.11101.30293","","Freeware","","Unconfirmed","","T1764650-10","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2237.26","","Freeware","","Unconfirmed","","T1764650-10","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2242.3.34.0","","Freeware","","Unconfirmed","","T1764650-08","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2237.26","","Freeware","","Unconfirmed","","T1764650-08","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2.0.10200.8","","Freeware","","Unconfirmed","","T1764650-08","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.11101.30293","","Freeware","","Unconfirmed","","T1764650-08","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19199.8340","","Freeware","","Unconfirmed","","T1764650-08","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19199.8340","","Freeware","","Unconfirmed","","T1764650-09","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2242.3.34.0","","Freeware","","Unconfirmed","","T1764650-09","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2237.26","","Freeware","","Unconfirmed","","T1764650-09","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2.0.10200.8","","Freeware","","Unconfirmed","","T1764650-09","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.11101.30293","","Freeware","","Unconfirmed","","T1764650-09","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2242.3.34.0","","Freeware","","Unconfirmed","","TEKR-INA-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19199.8340","","Freeware","","Unconfirmed","","TEKR-INA-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.11101.30293","","Freeware","","Unconfirmed","","TEKR-INA-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2.0.10200.8","","Freeware","","Unconfirmed","","TEKR-INA-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2237.26","","Freeware","","Unconfirmed","","TEKR-INA-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2242.3.34.0","","Freeware","","Unconfirmed","","TEKR-KAT-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.11101.30293","","Freeware","","Unconfirmed","","TEKR-KAT-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19199.8340","","Freeware","","Unconfirmed","","TEKR-KAT-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2237.26","","Freeware","","Unconfirmed","","TEKR-KAT-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2.0.10200.8","","Freeware","","Unconfirmed","","TEKR-KAT-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19199.8340","","Freeware","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.11101.30293","","Freeware","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2.0.10200.8","","Freeware","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2237.26","","Freeware","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2242.3.34.0","","Freeware","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2225.3.9.0","","Freeware","","Unconfirmed","","TEKR-TKH-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19159.8331","","Freeware","","Unconfirmed","","TEKR-TKH-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","9.0.10900.26658","","Freeware","","Unconfirmed","","TEKR-TKH-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","1.0.10900.26658","","Freeware","","Unconfirmed","","TEKR-TKH-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2212.4","","Freeware","","Unconfirmed","","TEKR-TKH-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","20.15.3316.0","","Freeware","","Unconfirmed","","T1764650-13","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19580.8413","","Freeware","","Unconfirmed","","T1764650-13","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2318.58","","Freeware","","Unconfirmed","","T1764650-13","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2336.5.29.0","","Freeware","","Unconfirmed","","T1764650-13","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","20.15.3316.0","","Freeware","","Unconfirmed","","T1764650-12","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19580.8413","","Freeware","","Unconfirmed","","T1764650-12","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2318.58","","Freeware","","Unconfirmed","","T1764650-12","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2336.5.29.0","","Freeware","","Unconfirmed","","T1764650-12","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","20.15.3316.0","","Freeware","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2318.58","","Freeware","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19580.8413","","Freeware","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2336.5.29.0","","Freeware","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","2336.5.29.0","","Freeware","","Unconfirmed","","TEKR-PTS-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","20.21.3427.0","","Freeware","","Unconfirmed","","TEKR-PTS-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","10.1.19627.8423","","Freeware","","Unconfirmed","","TEKR-PTS-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10000006","Intel(R) Management Engine Components","30.100.2405.44","","Freeware","","Unconfirmed","","TEKR-PTS-25A1","","TDSC/TEKR","TDSC/TEKR",""
